	date	store	item	sales
932	2015-07-22	1	1	27
933	2015-07-23	1	1	17
934	2015-07-24	1	1	29
935	2015-07-25	1	1	34
936	2015-07-26	1	1	38
937	2015-07-27	1	1	13
938	2015-07-28	1	1	27
939	2015-07-29	1	1	26
940	2015-07-30	1	1	22
941	2015-07-31	1	1	29
942	2015-08-01	1	1	28
943	2015-08-02	1	1	19
944	2015-08-03	1	1	20
945	2015-08-04	1	1	26
946	2015-08-05	1	1	20
947	2015-08-06	1	1	25
948	2015-08-07	1	1	22
949	2015-08-08	1	1	19
950	2015-08-09	1	1	33
951	2015-08-10	1	1	14
952	2015-08-11	1	1	16
953	2015-08-12	1	1	24
954	2015-08-13	1	1	25
955	2015-08-14	1	1	23
956	2015-08-15	1	1	26
957	2015-08-16	1	1	27
958	2015-08-17	1	1	14
959	2015-08-18	1	1	18
960	2015-08-19	1	1	24
961	2015-08-20	1	1	17
962	2015-08-21	1	1	29
963	2015-08-22	1	1	22
964	2015-08-23	1	1	19
965	2015-08-24	1	1	19
966	2015-08-25	1	1	22
967	2015-08-26	1	1	26
968	2015-08-27	1	1	23
969	2015-08-28	1	1	25
970	2015-08-29	1	1	36
971	2015-08-30	1	1	25
972	2015-08-31	1	1	20
973	2015-09-01	1	1	27
974	2015-09-02	1	1	22
975	2015-09-03	1	1	16
976	2015-09-04	1	1	16
977	2015-09-05	1	1	34
978	2015-09-06	1	1	25
979	2015-09-07	1	1	17
980	2015-09-08	1	1	25
981	2015-09-09	1	1	13
982	2015-09-10	1	1	25
983	2015-09-11	1	1	28
984	2015-09-12	1	1	24
985	2015-09-13	1	1	28
986	2015-09-14	1	1	22
987	2015-09-15	1	1	21
988	2015-09-16	1	1	23
989	2015-09-17	1	1	19
990	2015-09-18	1	1	16
991	2015-09-19	1	1	40
992	2015-09-20	1	1	28
993	2015-09-21	1	1	18
994	2015-09-22	1	1	20
995	2015-09-23	1	1	22
996	2015-09-24	1	1	28
997	2015-09-25	1	1	20
998	2015-09-26	1	1	20
999	2015-09-27	1	1	32
1000	2015-09-28	1	1	15
1001	2015-09-29	1	1	19
1002	2015-09-30	1	1	15
1003	2015-10-01	1	1	25
1004	2015-10-02	1	1	12
1005	2015-10-03	1	1	20
1006	2015-10-04	1	1	22
1007	2015-10-05	1	1	13
1008	2015-10-06	1	1	14
1009	2015-10-07	1	1	19
1010	2015-10-08	1	1	21
1011	2015-10-09	1	1	27
1012	2015-10-10	1	1	22
1013	2015-10-11	1	1	25
1014	2015-10-12	1	1	12
1015	2015-10-13	1	1	24
1016	2015-10-14	1	1	26
1017	2015-10-15	1	1	19
1018	2015-10-16	1	1	23
1019	2015-10-17	1	1	22
1020	2015-10-18	1	1	25
1021	2015-10-19	1	1	19
1022	2015-10-20	1	1	21
1023	2015-10-21	1	1	24
1024	2015-10-22	1	1	17
1025	2015-10-23	1	1	28
1026	2015-10-24	1	1	24
1027	2015-10-25	1	1	33
1028	2015-10-26	1	1	18
1029	2015-10-27	1	1	18
1030	2015-10-28	1	1	8
1031	2015-10-29	1	1	17
1032	2015-10-30	1	1	19
1033	2015-10-31	1	1	30
1034	2015-11-01	1	1	26
1035	2015-11-02	1	1	16
1036	2015-11-03	1	1	25
1037	2015-11-04	1	1	26
1038	2015-11-05	1	1	21
1039	2015-11-06	1	1	24
1040	2015-11-07	1	1	25
1041	2015-11-08	1	1	25
1042	2015-11-09	1	1	16
1043	2015-11-10	1	1	15
1044	2015-11-11	1	1	24
1045	2015-11-12	1	1	19
1046	2015-11-13	1	1	21
1047	2015-11-14	1	1	37
1048	2015-11-15	1	1	31
1049	2015-11-16	1	1	14
1050	2015-11-17	1	1	19
1051	2015-11-18	1	1	30
1052	2015-11-19	1	1	26
1053	2015-11-20	1	1	27
1054	2015-11-21	1	1	22
1055	2015-11-22	1	1	30
1056	2015-11-23	1	1	21
1057	2015-11-24	1	1	20
1058	2015-11-25	1	1	16
1059	2015-11-26	1	1	19
1060	2015-11-27	1	1	33
1061	2015-11-28	1	1	24
1062	2015-11-29	1	1	27
1063	2015-11-30	1	1	5
1064	2015-12-01	1	1	13
1065	2015-12-02	1	1	12
1066	2015-12-03	1	1	14
1067	2015-12-04	1	1	29
1068	2015-12-05	1	1	12
1069	2015-12-06	1	1	14
1070	2015-12-07	1	1	14
1071	2015-12-08	1	1	13
1072	2015-12-09	1	1	18
1073	2015-12-10	1	1	14
1074	2015-12-11	1	1	21
1075	2015-12-12	1	1	23
1076	2015-12-13	1	1	14
1077	2015-12-14	1	1	10
1078	2015-12-15	1	1	12
1079	2015-12-16	1	1	19
1080	2015-12-17	1	1	9
1081	2015-12-18	1	1	19
1082	2015-12-19	1	1	21
1083	2015-12-20	1	1	17
1084	2015-12-21	1	1	10
1085	2015-12-22	1	1	13
1086	2015-12-23	1	1	14
1087	2015-12-24	1	1	7
1088	2015-12-25	1	1	19
1089	2015-12-26	1	1	13
1090	2015-12-27	1	1	17
1091	2015-12-28	1	1	4
1092	2015-12-29	1	1	12
1093	2015-12-30	1	1	15
1094	2015-12-31	1	1	18
1095	2016-01-01	1	1	21
1096	2016-01-02	1	1	13
1097	2016-01-03	1	1	12
1098	2016-01-04	1	1	12
1099	2016-01-05	1	1	12
1100	2016-01-06	1	1	16
1101	2016-01-07	1	1	12
1102	2016-01-08	1	1	12
1103	2016-01-09	1	1	16
1104	2016-01-10	1	1	26
1105	2016-01-11	1	1	7
1106	2016-01-12	1	1	13
1107	2016-01-13	1	1	9
1108	2016-01-14	1	1	18
1109	2016-01-15	1	1	13
1110	2016-01-16	1	1	8
1111	2016-01-17	1	1	13
1112	2016-01-18	1	1	7
1113	2016-01-19	1	1	17
1114	2016-01-20	1	1	13
1115	2016-01-21	1	1	12
1116	2016-01-22	1	1	15
1117	2016-01-23	1	1	23
1118	2016-01-24	1	1	21
1119	2016-01-25	1	1	15
1120	2016-01-26	1	1	18
1121	2016-01-27	1	1	14
1122	2016-01-28	1	1	17
1123	2016-01-29	1	1	16
1124	2016-01-30	1	1	14
1125	2016-01-31	1	1	14
1126	2016-02-01	1	1	16
1127	2016-02-02	1	1	16
1128	2016-02-03	1	1	19
1129	2016-02-04	1	1	9
1130	2016-02-05	1	1	14
1131	2016-02-06	1	1	14
1132	2016-02-07	1	1	18
1133	2016-02-08	1	1	12
1134	2016-02-09	1	1	14
1135	2016-02-10	1	1	16
1136	2016-02-11	1	1	14
1137	2016-02-12	1	1	15
1138	2016-02-13	1	1	10
1139	2016-02-14	1	1	23
1140	2016-02-15	1	1	8
1141	2016-02-16	1	1	19
1142	2016-02-17	1	1	29
1143	2016-02-18	1	1	17
1144	2016-02-19	1	1	18
1145	2016-02-20	1	1	18
1146	2016-02-21	1	1	21
1147	2016-02-22	1	1	16
1148	2016-02-23	1	1	16
1149	2016-02-24	1	1	10
1150	2016-02-25	1	1	12
1151	2016-02-26	1	1	9
1152	2016-02-27	1	1	21
1153	2016-02-28	1	1	12
1154	2016-02-29	1	1	14
1155	2016-03-01	1	1	16
1156	2016-03-02	1	1	17
1157	2016-03-03	1	1	20
1158	2016-03-04	1	1	17
1159	2016-03-05	1	1	17
1160	2016-03-06	1	1	22
1161	2016-03-07	1	1	17
1162	2016-03-08	1	1	9
1163	2016-03-09	1	1	18
1164	2016-03-10	1	1	15
1165	2016-03-11	1	1	22
1166	2016-03-12	1	1	17
1167	2016-03-13	1	1	23
1168	2016-03-14	1	1	13
1169	2016-03-15	1	1	11
1170	2016-03-16	1	1	23
1171	2016-03-17	1	1	19
1172	2016-03-18	1	1	21
1173	2016-03-19	1	1	25
1174	2016-03-20	1	1	25
1175	2016-03-21	1	1	22
1176	2016-03-22	1	1	17
1177	2016-03-23	1	1	19
1178	2016-03-24	1	1	18
1179	2016-03-25	1	1	27
1180	2016-03-26	1	1	22
1181	2016-03-27	1	1	28
1182	2016-03-28	1	1	16
1183	2016-03-29	1	1	22
1184	2016-03-30	1	1	14
1185	2016-03-31	1	1	17
1186	2016-04-01	1	1	32
1187	2016-04-02	1	1	24
1188	2016-04-03	1	1	29
1189	2016-04-04	1	1	18
1190	2016-04-05	1	1	20
1191	2016-04-06	1	1	25
1192	2016-04-07	1	1	18
1193	2016-04-08	1	1	23
1194	2016-04-09	1	1	22
1195	2016-04-10	1	1	36
1196	2016-04-11	1	1	18
1197	2016-04-12	1	1	30
1198	2016-04-13	1	1	24
1199	2016-04-14	1	1	22
1200	2016-04-15	1	1	23
1201	2016-04-16	1	1	22
1202	2016-04-17	1	1	18
1203	2016-04-18	1	1	23
1204	2016-04-19	1	1	23
1205	2016-04-20	1	1	18
1206	2016-04-21	1	1	20
1207	2016-04-22	1	1	22
1208	2016-04-23	1	1	23
1209	2016-04-24	1	1	26
1210	2016-04-25	1	1	15
1211	2016-04-26	1	1	20
1212	2016-04-27	1	1	19
1213	2016-04-28	1	1	21
1214	2016-04-29	1	1	30
1215	2016-04-30	1	1	30
1216	2016-05-01	1	1	30
1217	2016-05-02	1	1	18
1218	2016-05-03	1	1	29
1219	2016-05-04	1	1	24
1220	2016-05-05	1	1	17
1221	2016-05-06	1	1	23
1222	2016-05-07	1	1	23
1223	2016-05-08	1	1	26
1224	2016-05-09	1	1	18
1225	2016-05-10	1	1	29
1226	2016-05-11	1	1	21
1227	2016-05-12	1	1	19
1228	2016-05-13	1	1	26
1229	2016-05-14	1	1	30
1230	2016-05-15	1	1	39
1231	2016-05-16	1	1	13
1232	2016-05-17	1	1	25
1233	2016-05-18	1	1	33
1234	2016-05-19	1	1	26
1235	2016-05-20	1	1	28
1236	2016-05-21	1	1	35
1237	2016-05-22	1	1	32
1238	2016-05-23	1	1	22
1239	2016-05-24	1	1	26
1240	2016-05-25	1	1	29
1241	2016-05-26	1	1	17
1242	2016-05-27	1	1	26
1243	2016-05-28	1	1	33
1244	2016-05-29	1	1	29
1245	2016-05-30	1	1	18
1246	2016-05-31	1	1	18
1247	2016-06-01	1	1	24
1248	2016-06-02	1	1	25
1249	2016-06-03	1	1	38
1250	2016-06-04	1	1	28
1251	2016-06-05	1	1	35
1252	2016-06-06	1	1	23
1253	2016-06-07	1	1	22
1254	2016-06-08	1	1	22
1255	2016-06-09	1	1	24
1256	2016-06-10	1	1	34
1257	2016-06-11	1	1	31
1258	2016-06-12	1	1	22
1259	2016-06-13	1	1	22
1260	2016-06-14	1	1	25
1261	2016-06-15	1	1	22
1262	2016-06-16	1	1	30
1263	2016-06-17	1	1	22
1264	2016-06-18	1	1	27
1265	2016-06-19	1	1	28
1266	2016-06-20	1	1	15
1267	2016-06-21	1	1	25
1268	2016-06-22	1	1	25
1269	2016-06-23	1	1	23
1270	2016-06-24	1	1	31
1271	2016-06-25	1	1	31
1272	2016-06-26	1	1	32
1273	2016-06-27	1	1	26
1274	2016-06-28	1	1	28
1275	2016-06-29	1	1	25
1276	2016-06-30	1	1	25
1277	2016-07-01	1	1	42
1278	2016-07-02	1	1	32
1279	2016-07-03	1	1	35
1280	2016-07-04	1	1	18
1281	2016-07-05	1	1	31
1282	2016-07-06	1	1	22
1283	2016-07-07	1	1	33
1284	2016-07-08	1	1	34
1285	2016-07-09	1	1	35
1286	2016-07-10	1	1	28
1287	2016-07-11	1	1	18
1288	2016-07-12	1	1	27
1289	2016-07-13	1	1	30
1290	2016-07-14	1	1	22
1291	2016-07-15	1	1	33
1292	2016-07-16	1	1	34
1293	2016-07-17	1	1	37
1294	2016-07-18	1	1	24
1295	2016-07-19	1	1	25
1296	2016-07-20	1	1	22
1297	2016-07-21	1	1	34
1298	2016-07-22	1	1	26
1299	2016-07-23	1	1	34
1300	2016-07-24	1	1	25
1301	2016-07-25	1	1	21
1302	2016-07-26	1	1	24
1303	2016-07-27	1	1	28
1304	2016-07-28	1	1	30
1305	2016-07-29	1	1	30
1306	2016-07-30	1	1	38
1307	2016-07-31	1	1	31
1308	2016-08-01	1	1	21
1309	2016-08-02	1	1	22
1310	2016-08-03	1	1	28
1311	2016-08-04	1	1	34
1312	2016-08-05	1	1	24
1313	2016-08-06	1	1	20
1314	2016-08-07	1	1	31
1315	2016-08-08	1	1	11
1316	2016-08-09	1	1	26
1317	2016-08-10	1	1	21
1318	2016-08-11	1	1	23
1319	2016-08-12	1	1	16
1320	2016-08-13	1	1	27
1321	2016-08-14	1	1	36
1322	2016-08-15	1	1	24
1323	2016-08-16	1	1	15
1324	2016-08-17	1	1	25
1325	2016-08-18	1	1	26
1326	2016-08-19	1	1	29
1327	2016-08-20	1	1	30
1328	2016-08-21	1	1	22
1329	2016-08-22	1	1	15
1330	2016-08-23	1	1	24
1331	2016-08-24	1	1	32
1332	2016-08-25	1	1	17
1333	2016-08-26	1	1	25
1334	2016-08-27	1	1	24
1335	2016-08-28	1	1	34
1336	2016-08-29	1	1	14
1337	2016-08-30	1	1	14
1338	2016-08-31	1	1	17
1339	2016-09-01	1	1	18
1340	2016-09-02	1	1	20
1341	2016-09-03	1	1	31
1342	2016-09-04	1	1	25
1343	2016-09-05	1	1	32
1344	2016-09-06	1	1	28
1345	2016-09-07	1	1	18
1346	2016-09-08	1	1	28
1347	2016-09-09	1	1	26
1348	2016-09-10	1	1	25
1349	2016-09-11	1	1	24
1350	2016-09-12	1	1	24
1351	2016-09-13	1	1	24
1352	2016-09-14	1	1	19
1353	2016-09-15	1	1	20
1354	2016-09-16	1	1	19
1355	2016-09-17	1	1	19
1356	2016-09-18	1	1	27
1357	2016-09-19	1	1	19
1358	2016-09-20	1	1	23
1359	2016-09-21	1	1	25
1360	2016-09-22	1	1	25
1361	2016-09-23	1	1	24
1362	2016-09-24	1	1	26
1363	2016-09-25	1	1	27
1364	2016-09-26	1	1	17
1365	2016-09-27	1	1	18
1366	2016-09-28	1	1	27
1367	2016-09-29	1	1	28
1368	2016-09-30	1	1	23
1369	2016-10-01	1	1	25
1370	2016-10-02	1	1	26
1371	2016-10-03	1	1	20
1372	2016-10-04	1	1	28
1373	2016-10-05	1	1	17
1374	2016-10-06	1	1	22
1375	2016-10-07	1	1	19
1376	2016-10-08	1	1	24
1377	2016-10-09	1	1	29
1378	2016-10-10	1	1	18
1379	2016-10-11	1	1	18
1380	2016-10-12	1	1	16
1381	2016-10-13	1	1	16
1382	2016-10-14	1	1	32
1383	2016-10-15	1	1	32
1384	2016-10-16	1	1	26
1385	2016-10-17	1	1	20
1386	2016-10-18	1	1	21
1387	2016-10-19	1	1	20
1388	2016-10-20	1	1	30
1389	2016-10-21	1	1	25
1390	2016-10-22	1	1	26
1391	2016-10-23	1	1	21
1392	2016-10-24	1	1	16
1393	2016-10-25	1	1	13
1394	2016-10-26	1	1	16
1395	2016-10-27	1	1	25
1396	2016-10-28	1	1	18
1397	2016-10-29	1	1	23
1398	2016-10-30	1	1	33
1399	2016-10-31	1	1	24
1400	2016-11-01	1	1	22
1401	2016-11-02	1	1	23
1402	2016-11-03	1	1	23
1403	2016-11-04	1	1	22
1404	2016-11-05	1	1	29
1405	2016-11-06	1	1	18
1406	2016-11-07	1	1	17
1407	2016-11-08	1	1	19
1408	2016-11-09	1	1	22
1409	2016-11-10	1	1	18
1410	2016-11-11	1	1	26
1411	2016-11-12	1	1	26
1412	2016-11-13	1	1	36
1413	2016-11-14	1	1	17
1414	2016-11-15	1	1	22
1415	2016-11-16	1	1	20
1416	2016-11-17	1	1	19
1417	2016-11-18	1	1	21
1418	2016-11-19	1	1	36
1419	2016-11-20	1	1	22
1420	2016-11-21	1	1	14
1421	2016-11-22	1	1	18
1422	2016-11-23	1	1	20
1423	2016-11-24	1	1	18
1424	2016-11-25	1	1	26
1425	2016-11-26	1	1	20
1426	2016-11-27	1	1	20
1427	2016-11-28	1	1	22
1428	2016-11-29	1	1	27
1429	2016-11-30	1	1	19
1430	2016-12-01	1	1	13
1431	2016-12-02	1	1	11
1432	2016-12-03	1	1	19
1433	2016-12-04	1	1	24
1434	2016-12-05	1	1	13
1435	2016-12-06	1	1	10
1436	2016-12-07	1	1	17
1437	2016-12-08	1	1	15
1438	2016-12-09	1	1	7
1439	2016-12-10	1	1	12
1440	2016-12-11	1	1	20
1441	2016-12-12	1	1	12
1442	2016-12-13	1	1	23
1443	2016-12-14	1	1	12
1444	2016-12-15	1	1	10
1445	2016-12-16	1	1	15
1446	2016-12-17	1	1	19
1447	2016-12-18	1	1	22
1448	2016-12-19	1	1	17
1449	2016-12-20	1	1	18
1450	2016-12-21	1	1	12
1451	2016-12-22	1	1	20
1452	2016-12-23	1	1	21
1453	2016-12-24	1	1	13
1454	2016-12-25	1	1	20
1455	2016-12-26	1	1	16
1456	2016-12-27	1	1	10
1457	2016-12-28	1	1	16
1458	2016-12-29	1	1	21
1459	2016-12-30	1	1	24
1460	2016-12-31	1	1	14
1461	2017-01-01	1	1	19
1462	2017-01-02	1	1	15
1463	2017-01-03	1	1	10
1464	2017-01-04	1	1	16
1465	2017-01-05	1	1	14
1466	2017-01-06	1	1	24
1467	2017-01-07	1	1	14
1468	2017-01-08	1	1	20
1469	2017-01-09	1	1	18
1470	2017-01-10	1	1	11
1471	2017-01-11	1	1	14
1472	2017-01-12	1	1	17
1473	2017-01-13	1	1	7
1474	2017-01-14	1	1	16
1475	2017-01-15	1	1	29
1476	2017-01-16	1	1	15
1477	2017-01-17	1	1	14
1478	2017-01-18	1	1	10
1479	2017-01-19	1	1	16
1480	2017-01-20	1	1	22
1481	2017-01-21	1	1	13
1482	2017-01-22	1	1	21
1483	2017-01-23	1	1	9
1484	2017-01-24	1	1	18
1485	2017-01-25	1	1	14
1486	2017-01-26	1	1	13
1487	2017-01-27	1	1	10
1488	2017-01-28	1	1	16
1489	2017-01-29	1	1	24
1490	2017-01-30	1	1	9
1491	2017-01-31	1	1	17
1492	2017-02-01	1	1	15
1493	2017-02-02	1	1	17
1494	2017-02-03	1	1	24
1495	2017-02-04	1	1	25
1496	2017-02-05	1	1	25
1497	2017-02-06	1	1	16
1498	2017-02-07	1	1	12
1499	2017-02-08	1	1	20
1500	2017-02-09	1	1	16
1501	2017-02-10	1	1	16
1502	2017-02-11	1	1	18
1503	2017-02-12	1	1	19
1504	2017-02-13	1	1	11
1505	2017-02-14	1	1	15
1506	2017-02-15	1	1	22
1507	2017-02-16	1	1	11
1508	2017-02-17	1	1	17
1509	2017-02-18	1	1	22
1510	2017-02-19	1	1	18
1511	2017-02-20	1	1	5
1512	2017-02-21	1	1	14
1513	2017-02-22	1	1	12
1514	2017-02-23	1	1	26
1515	2017-02-24	1	1	15
1516	2017-02-25	1	1	16
1517	2017-02-26	1	1	28
1518	2017-02-27	1	1	12
1519	2017-02-28	1	1	20
1520	2017-03-01	1	1	16
1521	2017-03-02	1	1	23
1522	2017-03-03	1	1	22
1523	2017-03-04	1	1	13
1524	2017-03-05	1	1	25
1525	2017-03-06	1	1	11
1526	2017-03-07	1	1	14
1527	2017-03-08	1	1	17
1528	2017-03-09	1	1	16
1529	2017-03-10	1	1	18
1530	2017-03-11	1	1	15
1531	2017-03-12	1	1	21
1532	2017-03-13	1	1	14
1533	2017-03-14	1	1	24
1534	2017-03-15	1	1	22
1535	2017-03-16	1	1	23
1536	2017-03-17	1	1	17
1537	2017-03-18	1	1	20
1538	2017-03-19	1	1	25
1539	2017-03-20	1	1	14
1540	2017-03-21	1	1	13
1541	2017-03-22	1	1	23
1542	2017-03-23	1	1	18
1543	2017-03-24	1	1	19
1544	2017-03-25	1	1	20
1545	2017-03-26	1	1	17
1546	2017-03-27	1	1	21
1547	2017-03-28	1	1	13
1548	2017-03-29	1	1	12
1549	2017-03-30	1	1	22
1550	2017-03-31	1	1	13
1551	2017-04-01	1	1	26
1552	2017-04-02	1	1	21
1553	2017-04-03	1	1	17
1554	2017-04-04	1	1	22
1555	2017-04-05	1	1	21
1556	2017-04-06	1	1	25
1557	2017-04-07	1	1	25
1558	2017-04-08	1	1	23
1559	2017-04-09	1	1	20
1560	2017-04-10	1	1	19
1561	2017-04-11	1	1	21
1562	2017-04-12	1	1	17
1563	2017-04-13	1	1	25
1564	2017-04-14	1	1	15
1565	2017-04-15	1	1	20
1566	2017-04-16	1	1	32
1567	2017-04-17	1	1	13
1568	2017-04-18	1	1	21
1569	2017-04-19	1	1	19
1570	2017-04-20	1	1	26
1571	2017-04-21	1	1	27
1572	2017-04-22	1	1	19
1573	2017-04-23	1	1	22
1574	2017-04-24	1	1	17
1575	2017-04-25	1	1	26
1576	2017-04-26	1	1	22
1577	2017-04-27	1	1	26
1578	2017-04-28	1	1	25
1579	2017-04-29	1	1	32
1580	2017-04-30	1	1	33
1581	2017-05-01	1	1	15
1582	2017-05-02	1	1	21
1583	2017-05-03	1	1	29
1584	2017-05-04	1	1	19
1585	2017-05-05	1	1	28
1586	2017-05-06	1	1	34
1587	2017-05-07	1	1	31
1588	2017-05-08	1	1	24
1589	2017-05-09	1	1	32
1590	2017-05-10	1	1	17
1591	2017-05-11	1	1	18
1592	2017-05-12	1	1	26
1593	2017-05-13	1	1	25
1594	2017-05-14	1	1	32
1595	2017-05-15	1	1	17
1596	2017-05-16	1	1	24
1597	2017-05-17	1	1	16
1598	2017-05-18	1	1	32
1599	2017-05-19	1	1	35
1600	2017-05-20	1	1	34
1601	2017-05-21	1	1	25
1602	2017-05-22	1	1	20
1603	2017-05-23	1	1	15
1604	2017-05-24	1	1	30
1605	2017-05-25	1	1	22
1606	2017-05-26	1	1	24
1607	2017-05-27	1	1	35
1608	2017-05-28	1	1	33
1609	2017-05-29	1	1	23
1610	2017-05-30	1	1	17
1611	2017-05-31	1	1	20
1612	2017-06-01	1	1	29
1613	2017-06-02	1	1	25
1614	2017-06-03	1	1	36
1615	2017-06-04	1	1	27
1616	2017-06-05	1	1	22
1617	2017-06-06	1	1	22
1618	2017-06-07	1	1	29
1619	2017-06-08	1	1	26
1620	2017-06-09	1	1	16
1621	2017-06-10	1	1	41
1622	2017-06-11	1	1	28
1623	2017-06-12	1	1	23
1624	2017-06-13	1	1	26
1625	2017-06-14	1	1	32
1626	2017-06-15	1	1	30
1627	2017-06-16	1	1	26
1628	2017-06-17	1	1	31
1629	2017-06-18	1	1	38
1630	2017-06-19	1	1	30
1631	2017-06-20	1	1	22
1632	2017-06-21	1	1	26
1633	2017-06-22	1	1	24
1634	2017-06-23	1	1	26
1635	2017-06-24	1	1	30
1636	2017-06-25	1	1	26
1637	2017-06-26	1	1	21
1638	2017-06-27	1	1	32
1639	2017-06-28	1	1	50
1640	2017-06-29	1	1	28
1641	2017-06-30	1	1	28
1642	2017-07-01	1	1	31
1643	2017-07-02	1	1	38
1644	2017-07-03	1	1	18
1645	2017-07-04	1	1	23
1646	2017-07-05	1	1	23
1647	2017-07-06	1	1	31
1648	2017-07-07	1	1	32
1649	2017-07-08	1	1	27
1650	2017-07-09	1	1	32
1651	2017-07-10	1	1	16
1652	2017-07-11	1	1	23
1653	2017-07-12	1	1	29
1654	2017-07-13	1	1	22
1655	2017-07-14	1	1	38
1656	2017-07-15	1	1	40
1657	2017-07-16	1	1	36
1658	2017-07-17	1	1	20
1659	2017-07-18	1	1	26
1660	2017-07-19	1	1	24
1661	2017-07-20	1	1	37
1662	2017-07-21	1	1	27
1663	2017-07-22	1	1	35
1664	2017-07-23	1	1	32
1665	2017-07-24	1	1	27
1666	2017-07-25	1	1	20
1667	2017-07-26	1	1	28
1668	2017-07-27	1	1	35
1669	2017-07-28	1	1	25
1670	2017-07-29	1	1	30
1671	2017-07-30	1	1	26
1672	2017-07-31	1	1	22
1673	2017-08-01	1	1	18
1674	2017-08-02	1	1	19
1675	2017-08-03	1	1	25
1676	2017-08-04	1	1	26
1677	2017-08-05	1	1	35
1678	2017-08-06	1	1	29
1679	2017-08-07	1	1	20
1680	2017-08-08	1	1	28
1681	2017-08-09	1	1	28
1682	2017-08-10	1	1	31
1683	2017-08-11	1	1	25
1684	2017-08-12	1	1	32
1685	2017-08-13	1	1	32
1686	2017-08-14	1	1	26
1687	2017-08-15	1	1	18
1688	2017-08-16	1	1	24
1689	2017-08-17	1	1	21
1690	2017-08-18	1	1	35
1691	2017-08-19	1	1	29
1692	2017-08-20	1	1	27
1693	2017-08-21	1	1	19
1694	2017-08-22	1	1	28
1695	2017-08-23	1	1	26
1696	2017-08-24	1	1	15
1697	2017-08-25	1	1	30
1698	2017-08-26	1	1	38
1699	2017-08-27	1	1	26
1700	2017-08-28	1	1	15
1701	2017-08-29	1	1	21
1702	2017-08-30	1	1	22
1703	2017-08-31	1	1	26
1704	2017-09-01	1	1	38
1705	2017-09-02	1	1	26
1706	2017-09-03	1	1	23
1707	2017-09-04	1	1	12
1708	2017-09-05	1	1	26
1709	2017-09-06	1	1	24
1710	2017-09-07	1	1	29
1711	2017-09-08	1	1	28
1712	2017-09-09	1	1	28
1713	2017-09-10	1	1	30
1714	2017-09-11	1	1	16
1715	2017-09-12	1	1	20
1716	2017-09-13	1	1	13
1717	2017-09-14	1	1	26
1718	2017-09-15	1	1	28
1719	2017-09-16	1	1	27
1720	2017-09-17	1	1	30
1721	2017-09-18	1	1	22
1722	2017-09-19	1	1	21
1723	2017-09-20	1	1	20
1724	2017-09-21	1	1	20
1725	2017-09-22	1	1	28
1726	2017-09-23	1	1	37
1727	2017-09-24	1	1	24
1728	2017-09-25	1	1	14
1729	2017-09-26	1	1	18
1730	2017-09-27	1	1	27
1731	2017-09-28	1	1	23
1732	2017-09-29	1	1	28
1733	2017-09-30	1	1	30
1734	2017-10-01	1	1	21
1735	2017-10-02	1	1	12
1736	2017-10-03	1	1	18
1737	2017-10-04	1	1	15
1738	2017-10-05	1	1	20
1739	2017-10-06	1	1	19
1740	2017-10-07	1	1	22
1741	2017-10-08	1	1	19
1742	2017-10-09	1	1	9
1743	2017-10-10	1	1	23
1744	2017-10-11	1	1	14
1745	2017-10-12	1	1	24
1746	2017-10-13	1	1	23
1747	2017-10-14	1	1	26
1748	2017-10-15	1	1	28
1749	2017-10-16	1	1	19
1750	2017-10-17	1	1	17
1751	2017-10-18	1	1	15
1752	2017-10-19	1	1	26
1753	2017-10-20	1	1	22
1754	2017-10-21	1	1	26
1755	2017-10-22	1	1	32
1756	2017-10-23	1	1	20
1757	2017-10-24	1	1	23
1758	2017-10-25	1	1	22
1759	2017-10-26	1	1	28
1760	2017-10-27	1	1	20
1761	2017-10-28	1	1	22
1762	2017-10-29	1	1	29
1763	2017-10-30	1	1	22
1764	2017-10-31	1	1	24
1765	2017-11-01	1	1	16
1766	2017-11-02	1	1	21
1767	2017-11-03	1	1	18
1768	2017-11-04	1	1	34
1769	2017-11-05	1	1	23
1770	2017-11-06	1	1	17
1771	2017-11-07	1	1	23
1772	2017-11-08	1	1	14
1773	2017-11-09	1	1	21
1774	2017-11-10	1	1	19
1775	2017-11-11	1	1	24
1776	2017-11-12	1	1	27
1777	2017-11-13	1	1	22
1778	2017-11-14	1	1	16
1779	2017-11-15	1	1	19
1780	2017-11-16	1	1	22
1781	2017-11-17	1	1	25
1782	2017-11-18	1	1	31
1783	2017-11-19	1	1	32
1784	2017-11-20	1	1	21
1785	2017-11-21	1	1	29
1786	2017-11-22	1	1	27
1787	2017-11-23	1	1	25
1788	2017-11-24	1	1	22
1789	2017-11-25	1	1	29
1790	2017-11-26	1	1	24
1791	2017-11-27	1	1	10
1792	2017-11-28	1	1	14
1793	2017-11-29	1	1	28
1794	2017-11-30	1	1	15
1795	2017-12-01	1	1	19
1796	2017-12-02	1	1	16
1797	2017-12-03	1	1	31
1798	2017-12-04	1	1	7
1799	2017-12-05	1	1	20
1800	2017-12-06	1	1	17
1801	2017-12-07	1	1	18
1802	2017-12-08	1	1	17
1803	2017-12-09	1	1	27
1804	2017-12-10	1	1	20
1805	2017-12-11	1	1	20
1806	2017-12-12	1	1	13
1807	2017-12-13	1	1	17
1808	2017-12-14	1	1	14
1809	2017-12-15	1	1	16
